timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1755830242.347684,-44.43359375,-71.77734375,-963.37890625,-174.8046875
1755830242.3502345,-324.70703125,214.84375,-926.26953125,-275.87890625
1755830242.3527842,-399.90234375,250.9765625,-995.60546875,-235.83984375
1755830242.3553343,-79.1015625,-140.13671875,-1000.0,-72.265625
1755830242.3578844,48.33984375,-429.19921875,-973.14453125,-73.73046875
1755830242.361464,-281.73828125,83.984375,-920.41015625,-262.6953125
1755830242.365044,-429.6875,253.90625,-973.14453125,-246.58203125
1755830242.3686235,-148.4375,-306.640625,-1000.0,-70.3125
1755830242.372203,30.2734375,-351.5625,-934.5703125,-91.796875
1755830242.375783,-190.4296875,208.49609375,-878.90625,-229.4921875
1755830242.3793626,-338.8671875,-107.91015625,-990.234375,-158.69140625
1755830242.3829422,-239.74609375,-418.45703125,-1000.0,-113.28125
1755830242.386522,-38.57421875,-236.328125,-1000.0,-139.6484375
1755830242.3901017,-107.91015625,201.66015625,-913.0859375,-214.35546875
1755830242.3936813,-340.8203125,247.55859375,-917.48046875,-222.16796875
1755830242.3972611,-239.74609375,-556.640625,-1000.0,-59.5703125
1755830242.4008408,-35.64453125,-685.546875,-968.75,-78.125
1755830242.4047842,-101.07421875,308.59375,-793.9453125,-253.41796875
1755830242.408728,-245.1171875,285.15625,-824.70703125,-189.94140625
1755830242.4126716,-317.3828125,-129.8828125,-1000.0,-118.1640625
1755830242.416615,-156.25,115.72265625,-910.64453125,-120.1171875
1755830242.4205585,9.765625,409.66796875,-754.8828125,-134.27734375
1755830242.424502,-93.26171875,-78.125,-917.48046875,-84.9609375
1755830242.4284458,-299.8046875,-619.140625,-1000.0,-107.421875
1755830242.4323893,-257.32421875,-131.34765625,-970.21484375,-208.0078125
1755830242.4363327,-31.25,316.89453125,-833.984375,-165.52734375
1755830242.4402764,-59.08203125,-130.859375,-896.97265625,-90.33203125
1755830242.44422,-315.91796875,-536.1328125,-1000.0,-145.99609375
1755830242.4481635,-367.67578125,-25.87890625,-1000.0,-251.46484375
1755830242.453101,-92.7734375,378.41796875,-802.734375,-193.84765625
1755830242.4580383,-44.43359375,159.1796875,-795.41015625,-161.1328125
1755830242.4629755,-320.3125,-45.8984375,-1000.0,-229.4921875
1755830242.4679132,-399.90234375,102.05078125,-999.0234375,-255.859375
1755830242.4728506,-117.1875,137.6953125,-993.65234375,-168.9453125
1755830242.477788,11.23046875,-167.48046875,-1000.0,-111.81640625
1755830242.4827256,-274.4140625,-242.67578125,-1000.0,-199.70703125
1755830242.487663,-425.29296875,-22.94921875,-1000.0,-237.79296875
1755830242.4926004,-186.03515625,159.1796875,-999.51171875,-158.69140625
1755830242.497538,55.17578125,-305.6640625,-997.55859375,-53.22265625
1755830242.5024753,-168.9453125,-458.984375,-1000.0,-159.66796875
1755830242.507413,-433.10546875,-10.7421875,-994.140625,-241.2109375
1755830242.5099623,-227.05078125,-174.31640625,-1000.0,-119.62890625
1755830242.5125115,-26.3671875,-166.015625,-968.75,-130.37109375
1755830242.5150614,-171.38671875,140.625,-882.8125,-230.46875
