timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3
1755583641.8086617,759.5238,784.5055,792.1612,844.1392,nan,nan,,,,,,,,,
1755583641.8139367,781.685,803.8461,781.28204,797.3993,nan,nan,,,,,,,,,
1755583641.8192117,737.3626,805.05493,771.2088,749.45056,nan,nan,,,,,,,,,
1755583641.8244867,716.8132,788.93774,767.1795,741.39197,nan,nan,,,,,,,,,
1755583641.8265150,,,,,,,,,,,,,nan,101461096.0,nan
1755583641.8297615,728.49817,791.3553,756.7033,747.03296,nan,nan,,,,,,,,,
1755583641.8315067,,,,,,,0.014709473,0.07293701,0.9804077,,,,,,
1755583641.8350365,747.4359,798.20514,760.7326,733.73627,nan,nan,,,,,,,,,
1755583641.8376234,,,,,,,,,,1587545.8,1598827.9,,,,
1755583641.8403115,757.9121,805.05493,763.5531,743.4066,nan,nan,,,,,,,,,
1755583641.8455865,718.4249,810.696,758.71796,772.8205,nan,nan,,,,,,,,,
1755583641.8466327,,,,,,,,,,,,,nan,101522344.0,nan
1755583641.8508613,775.64105,810.293,772.8205,790.14655,nan,nan,,,,,,,,,
1755583641.8561363,758.71796,810.293,763.95605,763.1502,nan,nan,,,,,,,,,
1755583641.8565922,,,,,,,0.010559082,0.07098389,1.0062866,,,,,,
1755583641.8614113,720.4396,806.6667,771.6117,763.1502,nan,nan,,,,,,,,,
1755583641.8666863,711.1722,806.6667,776.8498,778.86444,nan,nan,,,,,,,,,
1755583641.8667507,,,,,,,,,,,,,nan,101590040.0,nan
1755583641.8719611,791.75824,797.8022,774.43225,811.9048,nan,nan,,,,,,,,,
1755583641.8772361,781.28204,807.47253,769.59705,805.05493,nan,nan,,,,,,,,,
1755583641.8816776,,,,,,,0.014099121,0.07611084,0.99176025,,,,,,
1755583641.8825111,765.9707,813.1135,783.2967,772.8205,nan,nan,,,,,,,,,
1755583641.8843796,,,,,,,,,,1588351.6,1599633.8,,,,
1755583641.8868687,,,,,,,,,,,,,nan,101575530.0,nan
1755583641.8877861,769.19415,826.0073,786.1172,762.3443,nan,nan,,,,,,,,,
1755583641.8930612,759.12085,817.1429,776.04395,767.98535,nan,nan,,,,,,,,,
1755583641.8983359,805.05493,821.5751,776.04395,801.8315,nan,nan,,,,,,,,,
1755583641.9036109,778.46155,818.3516,793.7729,796.5934,nan,nan,,,,,,,,,
1755583641.9067633,,,,,,,0.013244629,0.077941895,0.99176025,,,,,,
1755583641.9069867,,,,,,,,,,,,,nan,101597290.0,nan
1755583641.9088860,706.7399,813.5165,800.2198,708.3516,nan,nan,,,,,,,,,
1755583641.9141610,679.7436,806.6667,791.75824,650.32965,nan,nan,,,,,,,,,
1755583641.9194357,648.315,809.4872,780.4762,649.5238,nan,nan,,,,,,,,,
1755583641.9247108,622.9304,817.5458,782.8938,640.2564,nan,nan,,,,,,,,,
1755583641.9271047,,,,,,,,,,,,,nan,101625496.0,nan
1755583641.9299858,489.56042,802.23444,840.5128,520.989,nan,nan,,,,,,,,,
1755583641.9311357,,,,,,,,,,1588351.6,1599633.8,,,,
1755583641.9318488,,,,,,,-0.009765625,0.076416016,0.9788208,,,,,,
1755583641.9352608,474.24908,792.1612,812.71063,499.6337,nan,nan,,,,,,,,,
1755583641.9405355,478.6813,808.2784,806.6667,509.70697,nan,nan,,,,,,,,,
1755583641.9458106,483.51648,821.5751,830.4396,510.51282,nan,nan,,,,,,,,,
1755583641.9472227,,,,,,,,,,,,,nan,101627100.0,nan
1755583641.9510856,498.82785,799.81683,807.47253,539.12085,nan,nan,,,,,,,,,
1755583641.9563606,518.5714,808.68134,812.3077,552.8205,nan,nan,,,,,,,,,
1755583641.9569342,,,,,,,-0.016723633,0.076171875,0.97991943,,,,,,
1755583641.9616354,686.1905,785.7143,810.696,705.12823,nan,nan,,,,,,,,,
1755583641.9669104,738.5714,791.3553,812.3077,730.5128,nan,nan,,,,,,,,,
1755583641.9673405,,,,,,,,,,,,,nan,101573110.0,nan
1755583641.9721854,719.2308,792.5641,807.8755,750.2564,nan,nan,,,,,,,,,
1755583641.9774604,722.0513,794.57874,813.1135,728.49817,nan,nan,,,,,,,,,
1755583641.9778917,,,,,,,,,,1588351.6,1599633.8,,,,
1755583641.9820197,,,,,,,-0.03643799,0.06439209,0.9819946,,,,,,
1755583641.9827352,740.58606,804.65204,809.4872,745.0183,nan,nan,,,,,,,,,
1755583641.9874585,,,,,,,,,,,,,nan,101517510.0,nan
1755583641.9880102,733.3333,805.8608,805.8608,787.72894,nan,nan,,,,,,,,,
1755583641.9932852,815.5311,790.9524,804.2491,824.3956,nan,nan,,,,,,,,,
1755583641.9985602,898.1319,805.05493,787.72894,882.8205,nan,nan,,,,,,,,,
1755583642.0038350,892.0879,807.8755,784.10254,868.71796,nan,nan,,,,,,,,,
1755583642.0071051,,,,,,,-0.050354004,0.061157227,0.9942627,,,,,,
1755583642.0075765,,,,,,,,,,,,,nan,101481250.0,nan
1755583642.0091100,855.82416,802.23444,798.20514,859.85345,nan,nan,,,,,,,,,
1755583642.0143850,846.55676,809.0842,783.2967,860.2564,nan,nan,,,,,,,,,
1755583642.0196600,882.01465,803.0403,715.2015,884.0293,nan,nan,,,,,,,,,
1755583642.0246480,,,,,,,,,,1588351.6,1599633.8,,,,
1755583642.0249350,863.47986,781.28204,757.9121,861.06226,nan,nan,,,,,,,,,
1755583642.0276945,,,,,,,,,,,,,nan,101487700.0,nan
1755583642.0302098,800.2198,791.75824,744.21246,778.46155,nan,nan,,,,,,,,,
1755583642.0321906,,,,,,,-0.05316162,0.059814453,0.98846436,,,,,,
1755583642.0354848,818.3516,790.14655,726.4835,829.6337,nan,nan,,,,,,,,,
1755583642.0407598,847.76556,762.3443,767.5824,811.9048,nan,nan,,,,,,,,,
1755583642.0460348,898.93774,778.86444,749.45056,830.4396,nan,nan,,,,,,,,,
1755583642.0478125,,,,,,,,,,,,,nan,101456264.0,nan
1755583642.0513096,867.1062,791.75824,712.381,801.8315,nan,nan,,,,,,,,,
1755583642.0565846,840.10986,786.9231,716.8132,776.4469,nan,nan,,,,,,,,,
1755583642.0572760,,,,,,,-0.053649902,0.06311035,0.98223877,,,,,,
1755583642.0618596,907.8022,793.36993,750.65936,942.4542,nan,nan,,,,,,,,,
1755583642.0671346,849.3773,801.02563,758.315,917.0696,nan,nan,,,,,,,,,
1755583642.0679305,,,,,,,,,,,,,nan,101440950.0,nan
1755583642.0714040,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.0724094,807.47253,802.6374,731.7216,813.5165,nan,nan,,,,,,,,,
1755583642.0776844,850.18317,793.36993,737.76556,795.38464,nan,nan,,,,,,,,,
1755583642.0823615,,,,,,,-0.052124023,0.06188965,0.9750366,,,,,,
1755583642.0829594,836.08057,796.1905,708.3516,827.2161,nan,nan,,,,,,,,,
1755583642.0880482,,,,,,,,,,,,,nan,101507030.0,nan
1755583642.0882344,865.4945,820.7692,718.4249,853.8095,nan,nan,,,,,,,,,
1755583642.0935092,857.8388,788.5348,778.46155,759.5238,nan,nan,,,,,,,,,
1755583642.0987842,901.3553,804.65204,691.8315,767.5824,nan,nan,,,,,,,,,
1755583642.1040592,809.4872,786.52014,749.85345,843.3333,nan,nan,,,,,,,,,
1755583642.1074469,,,,,,,-0.06097412,0.059143066,0.9836426,,,,,,
1755583642.1081662,,,,,,,,,,,,,nan,101428860.0,nan
1755583642.1093342,803.44324,788.93774,724.0659,779.67035,nan,nan,,,,,,,,,
1755583642.1146090,756.7033,770.80585,741.39197,760.7326,nan,nan,,,,,,,,,
1755583642.1181602,,,,,,,,,,1588351.6,1599633.8,,,,
1755583642.1198840,760.32965,743.8095,768.7912,758.71796,nan,nan,,,,,,,,,
1755583642.1251590,811.0989,747.03296,719.2308,813.91943,nan,nan,,,,,,,,,
1755583642.1282842,,,,,,,,,,,,,nan,101461900.0,nan
1755583642.1304340,813.5165,759.12085,712.381,800.6227,nan,nan,,,,,,,,,
1755583642.1325324,,,,,,,-0.07281494,0.057250977,0.987854,,,,,,
1755583642.1357088,808.68134,741.79486,747.03296,746.2271,nan,nan,,,,,,,,,
1755583642.1409838,801.4286,745.42126,735.34796,796.99634,nan,nan,,,,,,,,,
1755583642.1462588,860.2564,748.6447,724.0659,849.3773,nan,nan,,,,,,,,,
1755583642.1484022,,,,,,,,,,,,,nan,101507030.0,nan
1755583642.1515338,856.63007,743.8095,709.15753,850.58606,nan,nan,,,,,,,,,
1755583642.1568086,809.0842,743.4066,702.71063,835.6777,nan,nan,,,,,,,,,
1755583642.1576180,,,,,,,-0.070007324,0.068481445,0.9857788,,,,,,
1755583642.1620836,822.7839,739.7802,722.8571,809.4872,nan,nan,,,,,,,,,
1755583642.1649163,,,,,,,,,,1588351.6,1599633.8,,,,
1755583642.1673586,802.23444,739.3773,737.76556,751.06226,nan,nan,,,,,,,,,
1755583642.1685202,,,,,,,,,,,,,nan,101451430.0,nan
1755583642.1726336,778.86444,744.61536,714.3956,784.90845,nan,nan,,,,,,,,,
1755583642.1779087,803.8461,736.9597,702.71063,849.7802,nan,nan,,,,,,,,,
1755583642.1827035,,,,,,,-0.070251465,0.06097412,0.99645996,,,,,,
1755583642.1831834,809.89014,723.2601,724.4689,798.60803,nan,nan,,,,,,,,,
1755583642.1884584,793.7729,734.1392,699.4872,763.5531,nan,nan,,,,,,,,,
1755583642.1886382,,,,,,,,,,,,,nan,101511064.0,nan
1755583642.1937335,806.6667,731.7216,720.0366,807.47253,nan,nan,,,,,,,,,
1755583642.1990085,808.68134,749.85345,714.7985,778.46155,nan,nan,,,,,,,,,
1755583642.2042832,823.1868,754.2857,675.31134,798.60803,nan,nan,,,,,,,,,
1755583642.2077889,,,,,,,-0.08392334,0.05718994,0.9848633,,,,,,
1755583642.2087560,,,,,,,,,,,,,nan,101519120.0,nan
1755583642.2095582,823.1868,724.4689,738.1685,805.8608,nan,nan,,,,,,,,,
1755583642.2116725,,,,,,,,,,1588351.6,1599633.8,,,,
1755583642.2148333,815.12823,728.0952,725.6777,774.0293,nan,nan,,,,,,,,,
1755583642.2201083,759.12085,709.9634,774.0293,747.03296,nan,nan,,,,,,,,,
1755583642.2253830,804.65204,730.9158,724.4689,811.50183,nan,nan,,,,,,,,,
1755583642.2288740,,,,,,,,,,,,,nan,101524760.0,nan
1755583642.2306581,792.1612,732.52747,700.696,788.1319,nan,nan,,,,,,,,,
1755583642.2328744,,,,,,,-0.10058594,0.057250977,0.98394775,,,,,,
1755583642.2359331,805.8608,729.304,706.337,819.15753,nan,nan,,,,,,,,,
1755583642.2412081,811.0989,726.4835,692.6374,832.8571,nan,nan,,,,,,,,,
1755583642.2464828,798.20514,723.663,701.9048,789.34064,nan,nan,,,,,,,,,
1755583642.2489920,,,,,,,,,,,,,nan,101538460.0,nan
1755583642.2517579,808.68134,730.5128,708.7546,824.3956,nan,nan,,,,,,,,,
1755583642.2570329,786.52014,726.4835,736.1539,796.1905,nan,nan,,,,,,,,,
1755583642.2579598,,,,,,,-0.09637451,0.061279297,1.0012817,,,,,,
1755583642.2584286,,,,,,,,,,1587545.8,1598827.9,,,,
1755583642.2623079,756.30035,721.2454,722.4542,701.0989,nan,nan,,,,,,,,,
1755583642.2675827,769.59705,719.6337,716.8132,730.5128,nan,nan,,,,,,,,,
1755583642.2691100,,,,,,,,,,,,,nan,101540070.0,nan
1755583642.2728577,785.7143,721.2454,712.381,811.50183,nan,nan,,,,,,,,,
1755583642.2781327,761.9414,711.5751,711.978,851.39197,nan,nan,,,,,,,,,
1755583642.2830453,,,,,,,-0.083740234,0.06304932,1.0054932,,,,,,
1755583642.2834077,750.2564,706.337,712.7839,814.3223,nan,nan,,,,,,,,,
1755583642.2886825,738.5714,713.9927,717.2161,784.10254,nan,nan,,,,,,,,,
1755583642.2892280,,,,,,,,,,,,,nan,101568280.0,nan
1755583642.2939575,742.6007,709.15753,734.1392,801.4286,nan,nan,,,,,,,,,
1755583642.2992325,784.5055,717.2161,726.8865,808.68134,nan,nan,,,,,,,,,
1755583642.3045075,756.7033,730.9158,723.663,788.5348,nan,nan,,,,,,,,,
1755583642.3051846,,,,,,,,,,1587545.8,1598827.9,,,,
1755583642.3081307,,,,,,,-0.078430176,0.06817627,1.0150146,,,,,,
1755583642.3093457,,,,,,,,,,,,,nan,101598100.0,nan
1755583642.3097825,765.16486,728.0952,724.87177,736.55676,nan,nan,,,,,,,,,
1755583642.3150573,728.0952,719.2308,720.4396,818.7546,nan,nan,,,,,,,,,
1755583642.3203323,755.4945,707.5458,728.49817,829.2308,nan,nan,,,,,,,,,
1755583642.3256073,775.64105,707.1429,723.2601,815.5311,nan,nan,,,,,,,,,
1755583642.3294637,,,,,,,,,,,,,nan,101544910.0,nan
1755583642.3308823,749.85345,714.7985,720.4396,765.56775,nan,nan,,,,,,,,,
1755583642.3332162,,,,,,,-0.07373047,0.0579834,0.9985962,,,,,,
1755583642.3361571,722.0513,713.5897,726.08057,745.0183,nan,nan,,,,,,,,,
1755583642.3414321,722.4542,717.2161,721.6484,767.5824,nan,nan,,,,,,,,,
1755583642.3467071,722.8571,712.7839,720.4396,804.2491,nan,nan,,,,,,,,,
1755583642.3495817,,,,,,,,,,,,,nan,101621464.0,nan
1755583642.3519409,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.3519821,722.0513,711.5751,725.6777,767.1795,nan,nan,,,,,,,,,
1755583642.3572569,719.2308,714.3956,726.08057,736.1539,nan,nan,,,,,,,,,
1755583642.3583016,,,,,,,-0.07098389,0.058776855,1.0133057,,,,,,
1755583642.3625319,713.5897,707.9487,749.85345,751.8681,nan,nan,,,,,,,,,
1755583642.3678069,728.0952,716.4103,733.73627,745.0183,nan,nan,,,,,,,,,
1755583642.3696997,,,,,,,,,,,,,nan,101644830.0,nan
1755583642.3730819,747.8388,733.73627,710.3663,766.77655,nan,nan,,,,,,,,,
1755583642.3783567,756.7033,744.21246,726.4835,799.011,nan,nan,,,,,,,,,
1755583642.3833871,,,,,,,-0.061706543,0.055664062,1.0027466,,,,,,
1755583642.3836317,718.022,726.8865,745.42126,787.72894,nan,nan,,,,,,,,,
1755583642.3889067,707.5458,716.8132,744.61536,744.21246,nan,nan,,,,,,,,,
1755583642.3898177,,,,,,,,,,,,,nan,101634360.0,nan
1755583642.3941817,714.3956,716.0073,749.45056,724.4689,nan,nan,,,,,,,,,
1755583642.3986969,,,,,,,,,,1587545.8,1598827.9,,,,
1755583642.3994565,694.65204,718.8278,736.55676,715.2015,nan,nan,,,,,,,,,
1755583642.4047315,657.1795,717.619,732.52747,697.0696,nan,nan,,,,,,,,,
1755583642.4084728,,,,,,,-0.06201172,0.058044434,0.9954834,,,,,,
1755583642.4099357,,,,,,,,,,,,,nan,101665784.0,nan
1755583642.4100065,659.59705,717.619,718.022,628.1685,nan,nan,,,,,,,,,
1755583642.4152815,705.5311,726.4835,711.978,742.1978,nan,nan,,,,,,,,,
1755583642.4205563,685.38464,722.0513,724.87177,760.7326,nan,nan,,,,,,,,,
1755583642.4258313,637.03296,715.6044,732.1245,660.0,nan,nan,,,,,,,,,
1755583642.4300535,,,,,,,,,,,,,nan,101682710.0,nan
1755583642.4311063,622.9304,717.619,725.2747,713.9927,nan,nan,,,,,,,,,
1755583642.4335582,,,,,,,-0.06982422,0.05291748,0.9990845,,,,,,
1755583642.4363813,660.0,716.0073,740.989,695.4579,nan,nan,,,,,,,,,
1755583642.4416564,667.25275,716.0073,720.4396,682.5641,nan,nan,,,,,,,,,
1755583642.4454532,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.4469311,637.03296,711.1722,724.0659,642.674,nan,nan,,,,,,,,,
1755583642.4501715,,,,,,,,,,,,,nan,101701250.0,nan
1755583642.4522061,660.0,707.1429,736.55676,651.53845,nan,nan,,,,,,,,,
1755583642.4574811,691.02563,709.15753,714.3956,757.9121,nan,nan,,,,,,,,,
1755583642.4586437,,,,,,,-0.06640625,0.053649902,0.99645996,,,,,,
1755583642.4627562,693.44324,701.50183,713.5897,713.1868,nan,nan,,,,,,,,,
1755583642.4680309,683.36993,701.0989,716.8132,724.4689,nan,nan,,,,,,,,,
1755583642.4702895,,,,,,,,,,,,,nan,101710910.0,nan
1755583642.4733059,659.19415,703.5165,726.08057,684.57874,nan,nan,,,,,,,,,
1755583642.4785810,678.93774,718.022,700.696,672.0879,nan,nan,,,,,,,,,
1755583642.4837291,,,,,,,-0.08288574,0.04949951,1.0020752,,,,,,
1755583642.4838560,684.9817,717.619,698.68134,730.5128,nan,nan,,,,,,,,,
1755583642.4891307,677.326,706.7399,731.31866,728.0952,nan,nan,,,,,,,,,
1755583642.4904075,,,,,,,,,,,,,nan,101752824.0,nan
1755583642.4922092,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.4944057,737.3626,742.1978,724.87177,777.25275,nan,nan,,,,,,,,,
1755583642.4996808,719.6337,739.7802,750.2564,765.56775,nan,nan,,,,,,,,,
1755583642.5049558,738.97437,740.989,734.5421,711.1722,nan,nan,,,,,,,,,
1755583642.5088146,,,,,,,-0.0803833,0.046142578,0.9940796,,,,,,
1755583642.5102305,755.4945,749.45056,709.15753,742.6007,nan,nan,,,,,,,,,
1755583642.5105255,,,,,,,,,,,,,nan,101703660.0,nan
1755583642.5155056,713.9927,739.7802,748.24176,695.05493,nan,nan,,,,,,,,,
1755583642.5207806,770.0,753.8828,718.8278,819.15753,nan,nan,,,,,,,,,
1755583642.5260556,753.8828,777.25275,725.6777,788.5348,nan,nan,,,,,,,,,
1755583642.5306435,,,,,,,,,,,,,nan,101669010.0,nan
1755583642.5313303,811.0989,763.5531,726.8865,779.2674,nan,nan,,,,,,,,,
1755583642.5339000,,,,,,,-0.08453369,0.05407715,1.0130615,,,,,,
1755583642.5366054,805.05493,763.1502,732.1245,772.01465,nan,nan,,,,,,,,,
1755583642.5389655,,,,,,,,,,1587545.8,1598827.9,,,,
1755583642.5418804,776.04395,772.8205,734.1392,782.0879,nan,nan,,,,,,,,,
1755583642.5471554,804.2491,761.13556,750.2564,812.71063,nan,nan,,,,,,,,,
1755583642.5507612,,,,,,,,,,,,,nan,101652090.0,nan
1755583642.5524302,778.46155,791.75824,736.9597,790.14655,nan,nan,,,,,,,,,
1755583642.5577052,786.9231,792.96704,737.3626,791.3553,nan,nan,,,,,,,,,
1755583642.5589855,,,,,,,-0.08496094,0.04949951,0.9916382,,,,,,
1755583642.5629802,793.7729,796.1905,729.707,763.5531,nan,nan,,,,,,,,,
1755583642.5682552,791.75824,800.2198,732.52747,769.19415,nan,nan,,,,,,,,,
1755583642.5708792,,,,,,,,,,,,,nan,101581976.0,nan
1755583642.5735300,809.0842,803.8461,734.94507,767.98535,nan,nan,,,,,,,,,
1755583642.5788050,810.696,794.9817,732.9304,792.5641,nan,nan,,,,,,,,,
1755583642.5840709,,,,,,,-0.095703125,0.051086426,1.0146484,,,,,,
1755583642.5840800,788.1319,795.38464,734.94507,783.2967,nan,nan,,,,,,,,,
1755583642.5857215,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.5893550,790.14655,803.0403,737.3626,781.685,nan,nan,,,,,,,,,
1755583642.5909972,,,,,,,,,,,,,nan,101568280.0,nan
1755583642.5946300,798.60803,796.99634,737.76556,788.93774,nan,nan,,,,,,,,,
1755583642.5999048,814.7253,801.8315,737.76556,805.05493,nan,nan,,,,,,,,,
1755583642.6051798,822.7839,806.6667,747.4359,823.9927,nan,nan,,,,,,,,,
1755583642.6091564,,,,,,,-0.11193848,0.036743164,1.0075073,,,,,,
1755583642.6104548,819.15753,811.0989,763.95605,789.7436,nan,nan,,,,,,,,,
1755583642.6111152,,,,,,,,,,,,,nan,101505420.0,nan
1755583642.6157298,821.5751,814.3223,767.5824,791.3553,nan,nan,,,,,,,,,
1755583642.6210046,819.9634,826.0073,767.5824,795.78754,nan,nan,,,,,,,,,
1755583642.6262796,831.6484,818.3516,766.77655,827.619,nan,nan,,,,,,,,,
1755583642.6312332,,,,,,,,,,,,,nan,101507840.0,nan
1755583642.6315546,850.18317,818.3516,767.1795,831.6484,nan,nan,,,,,,,,,
1755583642.6324778,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.6342418,,,,,,,-0.122924805,0.032714844,0.9991455,,,,,,
1755583642.6368296,824.7985,823.1868,769.19415,816.7399,nan,nan,,,,,,,,,
1755583642.6421044,850.18317,830.0366,779.67035,862.27106,nan,nan,,,,,,,,,
1755583642.6473794,852.6007,824.3956,779.67035,827.2161,nan,nan,,,,,,,,,
1755583642.6513512,,,,,,,,,,,,,nan,101532020.0,nan
1755583642.6526544,840.9158,819.5604,770.80585,792.5641,nan,nan,,,,,,,,,
1755583642.6579294,861.8681,827.2161,771.6117,809.4872,nan,nan,,,,,,,,,
1755583642.6593275,,,,,,,-0.117248535,0.031982422,1.0003052,,,,,,
1755583642.6632042,857.4359,830.84247,767.98535,796.5934,nan,nan,,,,,,,,,
1755583642.6684792,838.9011,827.2161,779.67035,821.1722,nan,nan,,,,,,,,,
1755583642.6714690,,,,,,,,,,,,,nan,101457870.0,nan
1755583642.6737542,861.4652,826.4103,782.0879,823.5897,nan,nan,,,,,,,,,
1755583642.6790292,865.09155,825.6044,788.1319,853.4066,nan,nan,,,,,,,,,
1755583642.6792338,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.6843040,880.0,823.5897,780.07324,850.58606,nan,nan,,,,,,,,,
1755583642.6844130,,,,,,,-0.12005615,0.03186035,0.98791504,,,,,,
1755583642.6895790,898.5348,819.5604,787.72894,893.2967,nan,nan,,,,,,,,,
1755583642.6915870,,,,,,,,,,,,,nan,101492530.0,nan
1755583642.6948540,823.1868,820.7692,807.0696,821.5751,nan,nan,,,,,,,,,
1755583642.7001290,824.3956,805.8608,803.44324,838.0952,nan,nan,,,,,,,,,
1755583642.7054038,805.05493,796.1905,811.9048,838.49817,nan,nan,,,,,,,,,
1755583642.7094984,,,,,,,-0.11767578,0.029846191,0.9803467,,,,,,
1755583642.7106788,809.4872,799.41394,806.6667,830.84247,nan,nan,,,,,,,,,
1755583642.7117050,,,,,,,,,,,,,nan,101479630.0,nan
1755583642.7159538,819.9634,802.23444,805.8608,819.9634,nan,nan,,,,,,,,,
1755583642.7212288,830.4396,804.2491,806.26373,820.7692,nan,nan,,,,,,,,,
1755583642.7259898,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.7265038,837.28937,804.65204,803.44324,828.8278,nan,nan,,,,,,,,,
1755583642.7317786,848.1685,801.02563,801.02563,837.28937,nan,nan,,,,,,,,,
1755583642.7318230,,,,,,,,,,,,,nan,101527980.0,nan
1755583642.7345839,,,,,,,-0.13079834,0.02935791,0.9897461,,,,,,
1755583642.7370536,848.1685,803.0403,799.011,838.49817,nan,nan,,,,,,,,,
1755583642.7423286,817.9487,804.2491,803.8461,838.49817,nan,nan,,,,,,,,,
1755583642.7476037,824.3956,811.50183,804.2491,851.79486,nan,nan,,,,,,,,,
1755583642.7519410,,,,,,,,,,,,,nan,101536040.0,nan
1755583642.7528784,826.0073,826.0073,796.1905,846.1539,nan,nan,,,,,,,,,
1755583642.7581534,828.8278,823.9927,794.57874,834.87177,nan,nan,,,,,,,,,
1755583642.7596693,,,,,,,-0.12963867,0.03186035,0.99365234,,,,,,
1755583642.7634284,836.08057,827.2161,798.20514,844.1392,nan,nan,,,,,,,,,
1755583642.7687035,823.5897,826.8132,791.75824,831.2454,nan,nan,,,,,,,,,
1755583642.7720587,,,,,,,,,,,,,nan,101544104.0,nan
1755583642.7727461,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.7739782,815.5311,827.619,786.9231,826.0073,nan,nan,,,,,,,,,
1755583642.7792532,843.73627,829.2308,794.17584,857.03296,nan,nan,,,,,,,,,
1755583642.7845283,832.4542,816.7399,784.90845,842.52747,nan,nan,,,,,,,,,
1755583642.7847548,,,,,,,-0.12762451,0.033996582,0.99676514,,,,,,
1755583642.7898033,834.0659,820.3663,791.3553,821.978,nan,nan,,,,,,,,,
1755583642.7921767,,,,,,,,,,,,,nan,101556190.0,nan
1755583642.7950780,848.1685,819.5604,791.3553,834.87177,nan,nan,,,,,,,,,
1755583642.8003531,815.12823,807.0696,768.7912,836.4835,nan,nan,,,,,,,,,
1755583642.8056281,796.1905,800.2198,774.83514,801.02563,nan,nan,,,,,,,,,
1755583642.8098402,,,,,,,-0.12597656,0.03741455,0.99902344,,,,,,
1755583642.8109031,805.8608,794.9817,767.5824,823.5897,nan,nan,,,,,,,,,
1755583642.8122947,,,,,,,,,,,,,nan,101538460.0,nan
1755583642.8161778,799.41394,797.8022,757.9121,813.1135,nan,nan,,,,,,,,,
1755583642.8195021,,,,,,,,,,1587545.8,1599633.8,,,,
1755583642.8214529,805.05493,809.0842,757.9121,798.60803,nan,nan,,,,,,,,,
1755583642.8267279,828.4249,808.68134,766.3736,806.26373,nan,nan,,,,,,,,,
1755583642.8320029,805.05493,799.41394,765.16486,796.1905,nan,nan,,,,,,,,,
1755583642.8324127,,,,,,,,,,,,,nan,101575530.0,nan
1755583642.8349257,,,,,,,-0.13067627,0.031982422,0.99993896,,,,,,
1755583642.8372777,806.26373,793.7729,759.92676,803.44324,nan,nan,,,,,,,,,
1755583642.8425527,803.44324,794.57874,761.9414,806.6667,nan,nan,,,,,,,,,
1755583642.8478277,792.96704,792.1612,764.7619,789.7436,nan,nan,,,,,,,,,
1755583642.8525307,,,,,,,,,,,,,nan,101571500.0,nan
1755583642.8531027,787.72894,787.72894,761.53845,790.9524,nan,nan,,,,,,,,,
1755583642.8583775,815.9341,794.17584,766.3736,809.0842,nan,nan,,,,,,,,,
1755583642.8600111,,,,,,,-0.12359619,0.038757324,1.0056152,,,,,,
1755583642.8636525,807.0696,799.011,765.56775,790.54944,nan,nan,,,,,,,,,
1755583642.8662584,,,,,,,,,,1587545.8,1598827.9,,,,
1755583642.8689275,788.5348,806.6667,773.22345,807.8755,nan,nan,,,,,,,,,
1755583642.8726487,,,,,,,,,,,,,nan,101603736.0,nan
1755583642.8742025,786.52014,804.2491,761.13556,764.7619,nan,nan,,,,,,,,,
1755583642.8794775,827.619,792.1612,765.56775,794.57874,nan,nan,,,,,,,,,
1755583642.8847523,806.6667,789.7436,772.8205,821.1722,nan,nan,,,,,,,,,
1755583642.8850968,,,,,,,-0.11871338,0.034729004,1.0015259,,,,,,
1755583642.8900273,801.02563,791.75824,770.80585,801.8315,nan,nan,,,,,,,,,
1755583642.8927665,,,,,,,,,,,,,nan,101637580.0,nan
1755583642.8953023,797.8022,790.14655,767.1795,774.43225,nan,nan,,,,,,,,,
1755583642.9005773,779.67035,792.1612,759.92676,774.43225,nan,nan,,,,,,,,,
1755583642.9058521,780.87915,804.2491,766.3736,797.3993,nan,nan,,,,,,,,,
1755583642.9101822,,,,,,,-0.11743164,0.036254883,0.98895264,,,,,,
1755583642.9111271,762.74725,817.5458,778.86444,778.86444,nan,nan,,,,,,,,,
1755583642.9128845,,,,,,,,,,,,,nan,101643224.0,nan
1755583642.9130144,,,,,,,,,,1588351.6,1599633.8,,,,
1755583642.9164021,755.09155,801.4286,778.0586,772.8205,nan,nan,,,,,,,,,
1755583642.9216771,789.34064,814.7253,785.31134,786.1172,nan,nan,,,,,,,,,
1755583642.9269519,726.8865,803.8461,769.19415,726.4835,nan,nan,,,,,,,,,
1755583642.9322269,727.28937,802.6374,774.0293,715.2015,nan,nan,,,,,,,,,
1755583642.9330025,,,,,,,,,,,,,nan,101671430.0,nan
1755583642.9352677,,,,,,,-0.12762451,0.032958984,0.99279785,,,,,,
1755583642.9375019,666.4469,813.91943,773.22345,667.25275,nan,nan,,,,,,,,,
