timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3
1755585085.7083623,801.4286,795.78754,806.26373,819.9634,nan,nan,,,,,,,,,
1755585085.7102377,,,,,,,,,,,,,nan,119318170.0,nan
1755585085.7122734,810.293,796.99634,796.5934,806.26373,nan,nan,,,,,,,,,
1755585085.7161844,793.7729,794.17584,791.75824,796.5934,nan,nan,,,,,,,,,
1755585085.7177675,,,,,,,-0.3591919,0.054626465,0.9470825,,,,,,
1755585085.7200954,780.4762,799.81683,797.3993,809.89014,nan,nan,,,,,,,,,
1755585085.7240064,817.9487,797.3993,808.68134,828.4249,nan,nan,,,,,,,,,
1755585085.7258835,,,,,,,,,,,,,nan,119269816.0,nan
1755585085.7279177,842.52747,795.78754,811.9048,823.5897,nan,nan,,,,,,,,,
1755585085.7318287,824.7985,795.78754,808.68134,803.44324,nan,nan,,,,,,,,,
1755585085.7357397,788.1319,788.93774,803.44324,798.20514,nan,nan,,,,,,,,,
1755585085.7372262,,,,,,,-0.35736084,0.053222656,0.9454956,,,,,,
1755585085.7396507,777.6557,784.90845,799.41394,809.89014,nan,nan,,,,,,,,,
1755585085.7415290,,,,,,,,,,,,,nan,119327030.0,nan
1755585085.7429419,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.7435617,812.3077,785.7143,798.20514,813.5165,nan,nan,,,,,,,,,
1755585085.7474730,827.619,796.1905,802.23444,805.05493,nan,nan,,,,,,,,,
1755585085.7513840,811.0989,800.2198,802.6374,811.9048,nan,nan,,,,,,,,,
1755585085.7552950,817.5458,803.44324,805.8608,842.52747,nan,nan,,,,,,,,,
1755585085.7566853,,,,,,,-0.35339355,0.051452637,0.94122314,,,,,,
1755585085.7571747,,,,,,,,,,,,,nan,119269816.0,nan
1755585085.7592061,838.49817,801.4286,809.4872,851.79486,nan,nan,,,,,,,,,
1755585085.7631171,834.0659,797.3993,799.41394,821.1722,nan,nan,,,,,,,,,
1755585085.7670283,818.3516,796.99634,794.17584,796.1905,nan,nan,,,,,,,,,
1755585085.7709394,808.2784,794.57874,799.011,801.4286,nan,nan,,,,,,,,,
1755585085.7728202,,,,,,,,,,,,,nan,119256920.0,nan
1755585085.7748504,803.8461,796.5934,799.011,821.1722,nan,nan,,,,,,,,,
1755585085.7761440,,,,,,,-0.35333252,0.054504395,0.94433594,,,,,,
1755585085.7781513,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.7787614,817.1429,788.1319,791.75824,814.3223,nan,nan,,,,,,,,,
1755585085.7826724,820.7692,792.5641,791.75824,801.8315,nan,nan,,,,,,,,,
1755585085.7865837,799.81683,797.3993,799.011,816.7399,nan,nan,,,,,,,,,
1755585085.7884660,,,,,,,,,,,,,nan,119323810.0,nan
1755585085.7904947,804.65204,789.34064,803.44324,820.7692,nan,nan,,,,,,,,,
1755585085.7944057,837.28937,792.1612,803.44324,806.26373,nan,nan,,,,,,,,,
1755585085.7956028,,,,,,,-0.35290527,0.05206299,0.947937,,,,,,
1755585085.7983167,837.6923,797.8022,805.4579,800.6227,nan,nan,,,,,,,,,
1755585085.8022277,795.78754,794.17584,807.0696,806.6667,nan,nan,,,,,,,,,
1755585085.8041117,,,,,,,,,,,,,nan,119281096.0,nan
1755585085.8061390,787.326,799.41394,808.2784,813.91943,nan,nan,,,,,,,,,
1755585085.8100500,830.84247,806.26373,809.0842,826.0073,nan,nan,,,,,,,,,
1755585085.8133607,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.8139610,833.663,803.44324,807.8755,813.1135,nan,nan,,,,,,,,,
1755585085.8150616,,,,,,,-0.34814453,0.047546387,0.94866943,,,,,,
1755585085.8178720,813.1135,802.6374,807.47253,805.4579,nan,nan,,,,,,,,,
1755585085.8197572,,,,,,,,,,,,,nan,119285130.0,nan
1755585085.8217831,814.3223,801.4286,806.6667,824.7985,nan,nan,,,,,,,,,
1755585085.8256941,817.5458,797.8022,804.65204,843.73627,nan,nan,,,,,,,,,
1755585085.8296053,821.978,795.78754,794.57874,839.707,nan,nan,,,,,,,,,
1755585085.8335164,803.8461,791.3553,785.31134,802.6374,nan,nan,,,,,,,,,
1755585085.8345206,,,,,,,-0.34674072,0.053955078,0.9480591,,,,,,
1755585085.8354030,,,,,,,,,,,,,nan,119301250.0,nan
1755585085.8374274,776.8498,790.54944,790.9524,794.57874,nan,nan,,,,,,,,,
1755585085.8413384,793.36993,797.8022,800.6227,815.12823,nan,nan,,,,,,,,,
1755585085.8452494,817.5458,796.5934,793.36993,786.1172,nan,nan,,,,,,,,,
1755585085.8485703,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.8491607,802.23444,786.1172,793.36993,764.7619,nan,nan,,,,,,,,,
1755585085.8510485,,,,,,,,,,,,,nan,119254504.0,nan
1755585085.8530717,776.8498,788.93774,803.44324,793.7729,nan,nan,,,,,,,,,
1755585085.8539793,,,,,,,-0.3468628,0.0513916,0.9473877,,,,,,
1755585085.8569827,791.3553,788.5348,800.2198,819.5604,nan,nan,,,,,,,,,
1755585085.8608937,821.1722,789.34064,794.17584,815.5311,nan,nan,,,,,,,,,
1755585085.8648047,827.2161,796.99634,805.05493,804.65204,nan,nan,,,,,,,,,
1755585085.8666942,,,,,,,,,,,,,nan,119298824.0,nan
1755585085.8687160,804.2491,797.8022,805.05493,807.47253,nan,nan,,,,,,,,,
1755585085.8726270,797.8022,803.44324,800.2198,830.4396,nan,nan,,,,,,,,,
1755585085.8734381,,,,,,,-0.3461914,0.05419922,0.9456177,,,,,,
1755585085.8765380,814.7253,803.8461,806.26373,829.6337,nan,nan,,,,,,,,,
1755585085.8804491,808.2784,793.7729,803.8461,799.81683,nan,nan,,,,,,,,,
1755585085.8823397,,,,,,,,,,,,,nan,119243224.0,nan
1755585085.8837798,,,,,,,,,,1588351.6,1599633.8,,,,
1755585085.8843601,784.90845,791.75824,800.2198,791.3553,nan,nan,,,,,,,,,
1755585085.8882713,778.46155,796.5934,801.02563,812.3077,nan,nan,,,,,,,,,
1755585085.8921824,808.2784,801.02563,804.2491,827.2161,nan,nan,,,,,,,,,
1755585085.8928971,,,,,,,-0.34747314,0.050720215,0.94403076,,,,,,
1755585085.8960934,833.663,808.2784,804.2491,807.8755,nan,nan,,,,,,,,,
1755585085.8979855,,,,,,,,,,,,,nan,119247256.0,nan
1755585085.9000044,814.7253,809.89014,805.4579,809.0842,nan,nan,,,,,,,,,
1755585085.9039154,788.93774,806.26373,806.26373,826.8132,nan,nan,,,,,,,,,
1755585085.9078267,798.20514,802.6374,802.23444,825.6044,nan,nan,,,,,,,,,
1755585085.9117377,825.2015,798.60803,808.68134,807.0696,nan,nan,,,,,,,,,
1755585085.9123559,,,,,,,-0.35357666,0.049926758,0.94433594,,,,,,
1755585085.9136312,,,,,,,,,,,,,nan,119276264.0,nan
1755585085.9156487,815.9341,798.60803,806.26373,786.9231,nan,nan,,,,,,,,,
1755585085.9189892,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.9195597,779.2674,798.60803,801.02563,801.4286,nan,nan,,,,,,,,,
1755585085.9234707,782.8938,800.6227,801.4286,823.5897,nan,nan,,,,,,,,,
1755585085.9273818,806.26373,799.011,800.2198,813.5165,nan,nan,,,,,,,,,
1755585085.9292767,,,,,,,,,,,,,nan,119235170.0,nan
1755585085.9312930,815.5311,801.4286,805.8608,790.54944,nan,nan,,,,,,,,,
1755585085.9318147,,,,,,,-0.35321045,0.047729492,0.9453125,,,,,,
1755585085.9352040,796.99634,798.20514,803.8461,797.8022,nan,nan,,,,,,,,,
1755585085.9391150,785.31134,791.75824,798.20514,826.4103,nan,nan,,,,,,,,,
1755585085.9430261,810.293,792.5641,798.20514,829.6337,nan,nan,,,,,,,,,
1755585085.9449224,,,,,,,,,,,,,nan,119326220.0,nan
1755585085.9469371,821.5751,794.57874,800.2198,811.0989,nan,nan,,,,,,,,,
1755585085.9508483,802.6374,792.96704,797.3993,803.8461,nan,nan,,,,,,,,,
1755585085.9512737,,,,,,,-0.3546753,0.0513916,0.940979,,,,,,
1755585085.9541986,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.9547594,783.69965,790.14655,798.60803,811.0989,nan,nan,,,,,,,,,
1755585085.9586704,793.7729,788.93774,800.2198,814.7253,nan,nan,,,,,,,,,
1755585085.9605680,,,,,,,,,,,,,nan,119224690.0,nan
1755585085.9625814,817.5458,791.3553,794.17584,808.2784,nan,nan,,,,,,,,,
1755585085.9664924,801.8315,794.9817,790.54944,802.23444,nan,nan,,,,,,,,,
1755585085.9704037,773.22345,794.9817,794.9817,811.50183,nan,nan,,,,,,,,,
1755585085.9707325,,,,,,,-0.3538208,0.048950195,0.9476929,,,,,,
1755585085.9743147,785.31134,794.9817,799.011,811.0989,nan,nan,,,,,,,,,
1755585085.9762137,,,,,,,,,,,,,nan,119269816.0,nan
1755585085.9782257,825.2015,801.4286,802.6374,810.293,nan,nan,,,,,,,,,
1755585085.9821367,825.6044,806.6667,799.81683,797.3993,nan,nan,,,,,,,,,
1755585085.9860477,787.72894,796.99634,795.38464,787.72894,nan,nan,,,,,,,,,
1755585085.9894080,,,,,,,,,,1588351.6,1598827.9,,,,
1755585085.9899590,783.2967,789.7436,797.8022,806.26373,nan,nan,,,,,,,,,
1755585085.9901912,,,,,,,-0.3544922,0.05206299,0.9475708,,,,,,
1755585085.9918594,,,,,,,,,,,,,nan,119333480.0,nan
1755585085.9938700,816.337,797.8022,799.41394,813.5165,nan,nan,,,,,,,,,
1755585085.9977810,817.5458,799.81683,797.3993,790.14655,nan,nan,,,,,,,,,
1755585086.0016921,791.3553,797.8022,800.2198,787.326,nan,nan,,,,,,,,,
1755585086.0056031,796.5934,794.9817,805.4579,819.9634,nan,nan,,,,,,,,,
1755585086.0075049,,,,,,,,,,,,,nan,119293180.0,nan
1755585086.0095143,821.1722,789.7436,798.60803,828.8278,nan,nan,,,,,,,,,
1755585086.0096500,,,,,,,-0.34954834,0.048461914,0.9390869,,,,,,
1755585086.0134254,824.7985,786.9231,794.9817,792.1612,nan,nan,,,,,,,,,
1755585086.0173364,794.9817,787.326,792.5641,772.4176,nan,nan,,,,,,,,,
1755585086.0212474,778.46155,790.9524,787.72894,801.8315,nan,nan,,,,,,,,,
1755585086.0231507,,,,,,,,,,,,,nan,119274660.0,nan
1755585086.0246174,,,,,,,,,,1588351.6,1599633.8,,,,
1755585086.0251584,799.011,791.75824,793.7729,818.3516,nan,nan,,,,,,,,,
1755585086.0290694,820.7692,793.7729,792.96704,800.2198,nan,nan,,,,,,,,,
1755585086.0291090,,,,,,,-0.35235596,0.050598145,0.9437256,,,,,,
1755585086.0329807,805.8608,795.38464,790.9524,792.1612,nan,nan,,,,,,,,,
1755585086.0368917,791.75824,795.78754,788.5348,797.3993,nan,nan,,,,,,,,,
1755585086.0387962,,,,,,,,,,,,,nan,119347176.0,nan
1755585086.0408027,794.17584,793.36993,784.5055,793.36993,nan,nan,,,,,,,,,
1755585086.0447137,811.50183,794.9817,786.1172,794.17584,nan,nan,,,,,,,,,
1755585086.0485678,,,,,,,-0.3480835,0.0501709,0.94085693,,,,,,
1755585086.0486248,821.978,798.20514,791.3553,795.78754,nan,nan,,,,,,,,,
1755585086.0525360,809.0842,795.78754,795.78754,804.65204,nan,nan,,,,,,,,,
1755585086.0544419,,,,,,,,,,,,,nan,119331064.0,nan
1755585086.0564470,811.50183,798.60803,804.2491,827.619,nan,nan,,,,,,,,,
1755585086.0598269,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.0603580,827.619,801.8315,807.0696,829.2308,nan,nan,,,,,,,,,
1755585086.0642691,828.022,795.78754,801.02563,808.2784,nan,nan,,,,,,,,,
1755585086.0680265,,,,,,,-0.35076904,0.04901123,0.9511719,,,,,,
1755585086.0681801,782.0879,784.5055,789.7436,791.75824,nan,nan,,,,,,,,,
1755585086.0700874,,,,,,,,,,,,,nan,119377800.0,nan
1755585086.0720913,767.5824,784.90845,789.7436,811.9048,nan,nan,,,,,,,,,
1755585086.0760024,799.41394,796.99634,800.6227,826.4103,nan,nan,,,,,,,,,
1755585086.0799134,811.9048,796.5934,799.81683,806.6667,nan,nan,,,,,,,,,
1755585086.0838244,808.68134,792.5641,799.41394,789.7436,nan,nan,,,,,,,,,
1755585086.0857332,,,,,,,,,,,,,nan,119320584.0,nan
1755585086.0874856,,,,,,,-0.3529663,0.05291748,0.9454346,,,,,,
1755585086.0877354,784.10254,790.14655,794.9817,803.8461,nan,nan,,,,,,,,,
1755585086.0916467,796.99634,784.90845,790.9524,831.2454,nan,nan,,,,,,,,,
1755585086.0950363,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.0955577,827.2161,791.3553,794.17584,820.7692,nan,nan,,,,,,,,,
1755585086.0994687,816.337,798.20514,792.96704,796.99634,nan,nan,,,,,,,,,
1755585086.1013789,,,,,,,,,,,,,nan,119328650.0,nan
1755585086.1033797,788.1319,795.78754,788.5348,796.1905,nan,nan,,,,,,,,,
1755585086.1069443,,,,,,,-0.35327148,0.0524292,0.94451904,,,,,,
1755585086.1072907,787.326,797.8022,784.90845,803.0403,nan,nan,,,,,,,,,
1755585086.1112020,802.23444,799.011,786.1172,797.3993,nan,nan,,,,,,,,,
1755585086.1151130,800.6227,795.78754,791.75824,788.93774,nan,nan,,,,,,,,,
1755585086.1170244,,,,,,,,,,,,,nan,119333480.0,nan
1755585086.1190240,779.2674,797.3993,788.5348,790.54944,nan,nan,,,,,,,,,
1755585086.1229351,777.6557,799.011,786.9231,804.65204,nan,nan,,,,,,,,,
1755585086.1264031,,,,,,,-0.36108398,0.044921875,0.94525146,,,,,,
1755585086.1268461,816.337,790.9524,790.14655,813.5165,nan,nan,,,,,,,,,
1755585086.1302457,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.1307571,822.381,785.31134,788.93774,793.36993,nan,nan,,,,,,,,,
1755585086.1326702,,,,,,,,,,,,,nan,119382640.0,nan
1755585086.1346684,778.86444,784.90845,783.69965,774.43225,nan,nan,,,,,,,,,
1755585086.1385794,757.50916,783.69965,784.5055,788.5348,nan,nan,,,,,,,,,
1755585086.1424904,785.31134,792.5641,794.57874,810.696,nan,nan,,,,,,,,,
1755585086.1458621,,,,,,,-0.35357666,0.045532227,0.9417114,,,,,,
1755585086.1464014,818.7546,806.26373,803.44324,812.3077,nan,nan,,,,,,,,,
1755585086.1483157,,,,,,,,,,,,,nan,119354430.0,nan
1755585086.1503124,807.0696,796.5934,800.2198,799.81683,nan,nan,,,,,,,,,
1755585086.1542237,782.8938,791.75824,789.7436,807.0696,nan,nan,,,,,,,,,
1755585086.1581347,813.5165,797.8022,792.1612,826.8132,nan,nan,,,,,,,,,
1755585086.1620457,835.6777,794.57874,794.17584,810.696,nan,nan,,,,,,,,,
1755585086.1639614,,,,,,,,,,,,,nan,119410840.0,nan
1755585086.1653209,,,,,,,-0.35321045,0.05670166,0.944397,,,,,,
1755585086.1654551,,,,,,,,,,1588351.6,1599633.8,,,,
1755585086.1659567,807.0696,787.326,789.7436,788.93774,nan,nan,,,,,,,,,
1755585086.1698678,789.7436,794.9817,796.1905,808.2784,nan,nan,,,,,,,,,
1755585086.1737790,797.3993,808.68134,797.3993,825.6044,nan,nan,,,,,,,,,
1755585086.1776900,814.7253,807.0696,793.7729,806.26373,nan,nan,,,,,,,,,
1755585086.1796072,,,,,,,,,,,,,nan,119377800.0,nan
1755585086.1816010,809.89014,796.99634,794.17584,783.2967,nan,nan,,,,,,,,,
1755585086.1847796,,,,,,,-0.34973145,0.05596924,0.95233154,,,,,,
1755585086.1855121,788.1319,797.3993,799.011,788.5348,nan,nan,,,,,,,,,
1755585086.1894231,786.1172,792.5641,799.011,814.3223,nan,nan,,,,,,,,,
1755585086.1933343,808.68134,792.1612,796.99634,819.15753,nan,nan,,,,,,,,,
1755585086.1952527,,,,,,,,,,,,,nan,119375384.0,nan
1755585086.1972454,809.0842,794.9817,795.38464,790.9524,nan,nan,,,,,,,,,
1755585086.2006645,,,,,,,,,,1588351.6,1599633.8,,,,
1755585086.2011564,788.93774,795.38464,794.17584,790.14655,nan,nan,,,,,,,,,
1755585086.2042384,,,,,,,-0.34680176,0.061035156,0.9487915,,,,,,
1755585086.2050674,788.1319,805.4579,797.3993,823.1868,nan,nan,,,,,,,,,
1755585086.2089784,802.6374,804.2491,796.99634,832.4542,nan,nan,,,,,,,,,
1755585086.2108984,,,,,,,,,,,,,nan,119392300.0,nan
1755585086.2128897,814.3223,788.93774,793.36993,803.44324,nan,nan,,,,,,,,,
1755585086.2168007,810.293,788.1319,796.1905,794.17584,nan,nan,,,,,,,,,
1755585086.2207117,811.0989,800.6227,803.8461,819.5604,nan,nan,,,,,,,,,
1755585086.2236974,,,,,,,-0.3503418,0.05267334,0.9416504,,,,,,
1755585086.2246227,806.26373,798.60803,801.4286,831.2454,nan,nan,,,,,,,,,
1755585086.2265439,,,,,,,,,,,,,nan,119388280.0,nan
1755585086.2285337,800.6227,794.17584,795.78754,808.68134,nan,nan,,,,,,,,,
1755585086.2324450,802.6374,794.9817,794.17584,784.5055,nan,nan,,,,,,,,,
1755585086.2358739,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.2363560,791.75824,802.6374,799.011,796.5934,nan,nan,,,,,,,,,
1755585086.2402670,794.57874,806.26373,802.23444,815.9341,nan,nan,,,,,,,,,
1755585086.2421896,,,,,,,,,,,,,nan,119339120.0,nan
1755585086.2431562,,,,,,,-0.3640747,0.05316162,0.94415283,,,,,,
1755585086.2441781,830.4396,804.2491,805.05493,815.5311,nan,nan,,,,,,,,,
1755585086.2480891,834.4689,805.8608,805.4579,801.4286,nan,nan,,,,,,,,,
1755585086.2520001,807.8755,803.0403,798.20514,803.44324,nan,nan,,,,,,,,,
1755585086.2559114,796.1905,795.38464,797.3993,800.6227,nan,nan,,,,,,,,,
1755585086.2578354,,,,,,,,,,,,,nan,119314940.0,nan
1755585086.2598224,818.3516,798.60803,799.81683,794.17584,nan,nan,,,,,,,,,
1755585086.2626150,,,,,,,-0.35705566,0.04840088,0.94140625,,,,,,
1755585086.2637334,838.49817,807.0696,805.8608,801.4286,nan,nan,,,,,,,,,
1755585086.2676444,812.71063,805.8608,805.05493,796.5934,nan,nan,,,,,,,,,
1755585086.2710834,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.2715554,792.96704,796.1905,801.02563,806.26373,nan,nan,,,,,,,,,
1755585086.2734809,,,,,,,,,,,,,nan,119313336.0,nan
1755585086.2754667,812.3077,786.52014,799.41394,824.7985,nan,nan,,,,,,,,,
1755585086.2793777,831.2454,786.52014,792.5641,809.89014,nan,nan,,,,,,,,,
1755585086.2820740,,,,,,,-0.3550415,0.05218506,0.93603516,,,,,,
1755585086.2832887,821.5751,789.34064,794.9817,804.65204,nan,nan,,,,,,,,,
1755585086.2871997,807.8755,795.78754,803.44324,813.5165,nan,nan,,,,,,,,,
1755585086.2891266,,,,,,,,,,,,,nan,119255310.0,nan
1755585086.2911108,807.8755,807.0696,802.6374,822.7839,nan,nan,,,,,,,,,
1755585086.2950220,828.8278,804.65204,801.8315,820.3663,nan,nan,,,,,,,,,
1755585086.2989330,833.663,791.3553,796.5934,790.14655,nan,nan,,,,,,,,,
1755585086.3015327,,,,,,,-0.3494873,0.0501709,0.9380493,,,,,,
1755585086.3028440,801.4286,792.5641,794.57874,791.75824,nan,nan,,,,,,,,,
1755585086.3047721,,,,,,,,,,,,,nan,119144910.0,nan
1755585086.3062928,,,,,,,,,,1588351.6,1599633.8,,,,
1755585086.3067551,801.4286,796.5934,801.4286,826.8132,nan,nan,,,,,,,,,
1755585086.3106661,823.9927,794.57874,803.44324,826.0073,nan,nan,,,,,,,,,
1755585086.3145773,815.5311,795.78754,801.8315,796.99634,nan,nan,,,,,,,,,
1755585086.3184884,788.1319,791.75824,802.23444,794.9817,nan,nan,,,,,,,,,
1755585086.3204179,,,,,,,,,,,,,nan,119115896.0,nan
1755585086.3209915,,,,,,,-0.34283447,0.05328369,0.946228,,,,,,
1755585086.3223994,784.10254,790.9524,808.2784,818.7546,nan,nan,,,,,,,,,
1755585086.3263104,811.0989,796.1905,811.9048,826.4103,nan,nan,,,,,,,,,
1755585086.3302214,825.6044,800.6227,816.337,817.1429,nan,nan,,,,,,,,,
1755585086.3341327,810.696,801.8315,818.3516,802.6374,nan,nan,,,,,,,,,
1755585086.3360634,,,,,,,,,,,,,nan,119084470.0,nan
1755585086.3380437,787.72894,797.3993,811.50183,814.7253,nan,nan,,,,,,,,,
1755585086.3404503,,,,,,,-0.34277344,0.05682373,0.95098877,,,,,,
1755585086.3415022,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.3419547,795.78754,788.1319,804.2491,829.6337,nan,nan,,,,,,,,,
1755585086.3458657,806.6667,785.7143,800.2198,809.0842,nan,nan,,,,,,,,,
1755585086.3497767,798.20514,792.5641,802.23444,789.7436,nan,nan,,,,,,,,,
1755585086.3517091,,,,,,,,,,,,,nan,119090910.0,nan
1755585086.3536878,789.7436,796.1905,802.6374,792.96704,nan,nan,,,,,,,,,
1755585086.3575990,792.1612,791.3553,797.3993,809.4872,nan,nan,,,,,,,,,
1755585086.3599093,,,,,,,-0.34851074,0.056640625,0.947937,,,,,,
1755585086.3615100,819.15753,790.9524,795.38464,806.6667,nan,nan,,,,,,,,,
1755585086.3654211,814.7253,790.54944,799.011,791.75824,nan,nan,,,,,,,,,
1755585086.3673549,,,,,,,,,,,,,nan,119054660.0,nan
1755585086.3693321,779.67035,788.5348,801.8315,792.1612,nan,nan,,,,,,,,,
1755585086.3732431,768.3883,786.1172,795.78754,813.5165,nan,nan,,,,,,,,,
1755585086.3767116,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.3771544,801.4286,789.34064,798.20514,812.71063,nan,nan,,,,,,,,,
1755585086.3793681,,,,,,,-0.35101318,0.053833008,0.94628906,,,,,,
1755585086.3810654,815.9341,798.60803,807.0696,786.1172,nan,nan,,,,,,,,,
1755585086.3830004,,,,,,,,,,,,,nan,119053040.0,nan
1755585086.3849764,794.9817,800.6227,805.4579,793.36993,nan,nan,,,,,,,,,
1755585086.3888874,783.69965,794.17584,800.6227,813.91943,nan,nan,,,,,,,,,
1755585086.3927984,802.6374,792.1612,798.60803,819.5604,nan,nan,,,,,,,,,
1755585086.3967097,826.4103,803.0403,803.0403,813.5165,nan,nan,,,,,,,,,
1755585086.3986461,,,,,,,,,,,,,nan,119062710.0,nan
1755585086.3988268,,,,,,,-0.35723877,0.052124023,0.9403076,,,,,,
1755585086.4006207,805.05493,815.12823,801.4286,802.6374,nan,nan,,,,,,,,,
1755585086.4045317,790.14655,808.2784,808.2784,820.3663,nan,nan,,,,,,,,,
1755585086.4084427,801.8315,795.38464,819.9634,837.28937,nan,nan,,,,,,,,,
1755585086.4119210,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.4123538,817.9487,794.57874,805.4579,816.337,nan,nan,,,,,,,,,
1755585086.4142916,,,,,,,,,,,,,nan,119069160.0,nan
1755585086.4162650,811.9048,791.3553,794.17584,792.96704,nan,nan,,,,,,,,,
1755585086.4182858,,,,,,,-0.35534668,0.053955078,0.9418335,,,,,,
1755585086.4201760,791.75824,789.7436,793.7729,788.1319,nan,nan,,,,,,,,,
1755585086.4240870,799.011,792.1612,796.1905,813.1135,nan,nan,,,,,,,,,
1755585086.4279981,818.3516,799.41394,806.26373,817.9487,nan,nan,,,,,,,,,
1755585086.4299374,,,,,,,,,,,,,nan,119056264.0,nan
1755585086.4319091,813.91943,804.2491,798.60803,785.31134,nan,nan,,,,,,,,,
1755585086.4358203,797.8022,803.0403,790.54944,780.07324,nan,nan,,,,,,,,,
1755585086.4377446,,,,,,,-0.3624878,0.052978516,0.944458,,,,,,
1755585086.4397314,791.3553,804.65204,797.3993,801.02563,nan,nan,,,,,,,,,
1755585086.4436424,813.5165,802.6374,802.23444,820.7692,nan,nan,,,,,,,,,
1755585086.4455831,,,,,,,,,,,,,nan,119028056.0,nan
1755585086.4471304,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.4475534,826.8132,792.1612,796.5934,810.696,nan,nan,,,,,,,,,
1755585086.4514644,793.7729,791.3553,789.34064,790.14655,nan,nan,,,,,,,,,
1755585086.4553754,783.2967,806.6667,794.17584,800.2198,nan,nan,,,,,,,,,
1755585086.4572034,,,,,,,-0.35656738,0.049316406,0.94195557,,,,,,
1755585086.4592867,809.4872,805.8608,797.8022,819.9634,nan,nan,,,,,,,,,
1755585086.4612286,,,,,,,,,,,,,nan,119011944.0,nan
1755585086.4631977,819.15753,787.326,792.1612,803.0403,nan,nan,,,,,,,,,
1755585086.4671087,807.8755,785.7143,791.3553,782.8938,nan,nan,,,,,,,,,
1755585086.4710197,801.02563,793.7729,798.20514,812.71063,nan,nan,,,,,,,,,
1755585086.4749308,811.0989,798.20514,799.81683,831.6484,nan,nan,,,,,,,,,
1755585086.4766624,,,,,,,-0.36340332,0.047729492,0.9319458,,,,,,
1755585086.4768744,,,,,,,,,,,,,nan,119056264.0,nan
1755585086.4788420,831.2454,801.8315,803.44324,818.3516,nan,nan,,,,,,,,,
1755585086.4823399,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.4827530,830.0366,805.8608,805.4579,803.0403,nan,nan,,,,,,,,,
1755585086.4866641,809.89014,805.8608,805.8608,806.6667,nan,nan,,,,,,,,,
1755585086.4905751,800.2198,801.4286,804.2491,828.4249,nan,nan,,,,,,,,,
1755585086.4925199,,,,,,,,,,,,,nan,119001464.0,nan
1755585086.4944861,819.15753,788.93774,796.99634,820.3663,nan,nan,,,,,,,,,
1755585086.4961212,,,,,,,-0.3540039,0.04815674,0.9385376,,,,,,
1755585086.4983974,835.6777,782.0879,794.57874,794.17584,nan,nan,,,,,,,,,
1755585086.5023084,820.3663,791.3553,799.011,801.8315,nan,nan,,,,,,,,,
1755585086.5062194,801.4286,793.36993,801.8315,823.1868,nan,nan,,,,,,,,,
1755585086.5081656,,,,,,,,,,,,,nan,119003880.0,nan
1755585086.5101304,817.9487,788.1319,797.8022,822.7839,nan,nan,,,,,,,,,
1755585086.5140414,830.0366,790.54944,800.6227,818.3516,nan,nan,,,,,,,,,
1755585086.5155799,,,,,,,-0.3579712,0.053771973,0.9415283,,,,,,
1755585086.5175493,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.5179527,811.0989,792.96704,801.4286,812.3077,nan,nan,,,,,,,,,
1755585086.5218637,798.60803,794.9817,794.9817,810.696,nan,nan,,,,,,,,,
1755585086.5238111,,,,,,,,,,,,,nan,119072380.0,nan
1755585086.5257747,812.71063,803.44324,795.38464,830.84247,nan,nan,,,,,,,,,
1755585086.5296857,827.619,806.6667,803.44324,821.978,nan,nan,,,,,,,,,
1755585086.5335968,815.12823,791.3553,806.26373,794.57874,nan,nan,,,,,,,,,
1755585086.5350387,,,,,,,-0.34887695,0.053649902,0.94744873,,,,,,
1755585086.5375080,791.75824,780.4762,801.02563,807.0696,nan,nan,,,,,,,,,
1755585086.5394568,,,,,,,,,,,,,nan,119020000.0,nan
1755585086.5414190,791.75824,787.326,803.44324,829.6337,nan,nan,,,,,,,,,
1755585086.5453300,819.5604,788.93774,801.8315,820.7692,nan,nan,,,,,,,,,
1755585086.5492411,817.1429,788.1319,798.20514,798.20514,nan,nan,,,,,,,,,
1755585086.5527587,,,,,,,,,,1588351.6,1598827.9,,,,
1755585086.5531521,796.99634,794.9817,801.8315,788.93774,nan,nan,,,,,,,,,
1755585086.5544977,,,,,,,-0.34777832,0.05621338,0.94628906,,,,,,
1755585086.5551026,,,,,,,,,,,,,nan,119043370.0,nan
